Index,Info,MeanBS,StdBS,MaxBS,MeanSS,StdSS,MaxSS,MeanTS,StdTS,MaxTS
0.0,1.0,161.24368749999996,161.24368749999996,161.24368749999996,1.8210625000000005,1.8210625000000005,1.8210625000000005,163.06474999999998,163.06474999999998,163.06474999999998
1.0,2.0,124.53381250000002,124.53381250000002,124.53381250000002,39.26618750000001,39.26618750000001,39.26618750000001,163.79999999999995,163.79999999999995,163.79999999999995
2.0,0.0,108.757925,108.757925,108.757925,54.78732500000001,54.78732500000001,54.78732500000001,163.54524999999995,163.54524999999995,163.54524999999995
3.0,1.0,115.87171250000003,115.87171250000003,115.87171250000003,47.928287499999996,47.928287499999996,47.928287499999996,163.79999999999995,163.79999999999995,163.79999999999995
